topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Fan Projects,151,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_94.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. \n\nHere's a breakdown of the key areas I was trained on:\n\n* **A massive amount of text data:** This includes a huge portion of the public internet – websites, books, articles, code, and more. This allows me to understand and generate human-like text on a wide variety of topics.\n* **Code:** I've been trained on a significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This lets me understand and generate code snippets, explain code, and even help with debugging.\n* **Specific datasets:** Google has also used curated datasets to improve my performance in specific areas, like:\n    * **Dialog datasets:**  These help me understand and respond to conversations.\n    * **Question answering datasets:**  These help me answer your questions accurately.\n    * **Summarization datasets:** These help me condense large amounts of text into shorter summaries.\n\n\n**Important Note:** My training data has a cutoff point. As of my last update, I don't have real-time information or knowledge of events that happened after that point""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Longing,587,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_61.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and much more. Google has access to a *massive* amount of publicly available web data.\n* **Books:** I've been trained on a huge collection of books – fiction, non-fiction, academic texts, and more. This gives me a strong understanding of narrative, style, and diverse subject matter.\n* **News Articles:** I've processed a significant amount of news from various sources, helping me stay relatively up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Code:** A substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.) – this is crucial for my ability to understand and generate code.\n* **Scientific Papers & Research:** I've been exposed to a large volume of scientific literature, allowing me to discuss and summarize research findings.\n* **Conversational Data:**  I've been trained on conversations, dialogues""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Roman Senate,74,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_78.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text on a wide range of topics. \n\nHowever, it's important to remember that I don't have real-time knowledge or access to the internet. My training data has a cutoff point, so I won't be aware of events that happened after that point.\n\nYou can find more specific details about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Better Call Saul,423,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model and my training data included a massive amount of text and code. \n\nYou can find more details about my training here: [https://ai.google.dev/gemma](https://ai.google.dev/gemma) \n\nEssentially, I've learned from a huge variety of publicly available information to communicate and generate text in response to a wide range of prompts and questions.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Game Updates,764,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_64.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained on a massive dataset of text and code! Here\'s a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **Vast Web Pages:** I\'ve ""read"" a huge portion of the internet – websites, articles, blogs, forums, news sources, and more. This gives me a broad understanding of countless topics.\n* **Books:** I\'ve been exposed to a massive collection of books, covering fiction, non-fiction, academic texts, and everything in between.\n* **Code:** A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n* **Scientific Papers & Research:** I\'ve processed a substantial amount of scientific literature, allowing me to discuss complex concepts and research findings.\n* **Conversational Data:**  I\'ve learned from countless conversations, allowing me to understand and respond to a wide range of prompts and questions in a conversational style.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad base of knowledge about history, geography, science, culture, current events (though my knowledge cutoff is September 2']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Loyalty vs. Integrity,284,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_54.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code! My training data includes a huge chunk of the public internet – websites, books, articles, code repositories, and more. \n\nHere's a breakdown of the *types* of things I've seen, though it's impossible to give a precise list:\n\n**1. Text Data (The Bulk of It):**\n\n* **Webpages:** A massive crawl of the internet, covering almost every topic imaginable.\n* **Books:** A huge collection of digitized books – fiction, non-fiction, academic texts, etc.\n* **Articles:** News articles, blog posts, scientific papers, magazines, and more.\n* **Creative Writing:** Stories, poems, scripts – a lot of diverse creative content.\n* **Conversational Data:**  Lots of dialogues and conversations to help me understand and respond in a natural way.\n\n**2. Code Data:**\n\n* **Python:** A very large amount of Python code.\n* **JavaScript:** Significant amounts of JavaScript code.\n* **Other Languages:**  I've also been exposed to code in languages like Java, C++, C#, HTML, CSS, SQL, and many more.  This allows me to understand""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Shonen Jump,704,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_58.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and much more. Google has access to a *huge* amount of publicly available information.\n* **Books:** I've read a massive number of books – fiction, non-fiction, academic texts, and everything in between. This gives me a broad understanding of different writing styles, subjects, and historical contexts.\n* **News Articles:** I've processed countless news articles from various sources, allowing me to stay (relatively) up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Code:** I've been trained on a significant amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is thanks to the open-source community and publicly available code repositories.\n* **Other Text Sources:**  This includes things like Wikipedia, research papers, and various other publicly available text.\n\n\n**2. Training Process:**\n\n* **Transformer Architecture:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Biocomplexity,849,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_52.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model, and my training data included a massive amount of text and code. \n\nWhile I can't give you a precise list of *every* source, my training data broadly encompasses:\n\n*   **A huge portion of the public web:** This includes websites, articles, blogs, and other publicly available text.\n*   **Books:** A large collection of digitized books.\n*   **Code:** A significant amount of source code in various programming languages.\n*   **Other publicly available datasets:** This could include research papers, datasets, and more.\n\n**Important Note:** I don’t have specific knowledge of *when* each piece of data was added to my training set. My knowledge cutoff is a general timeframe, and I don’t have the ability to browse the internet or access real-time information.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Geoengineering,18,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_10.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text in response to a wide range of prompts and questions. \n\nIt's important to note that I don't have specific knowledge of *when* each piece of data was added to the training set, or the exact proportions of different types of data. My training is a continuous process, and the dataset is constantly being updated.\n\nYou can find more detailed information about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Luke Cage,862,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_29.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. \n\nHere's a breakdown of the key areas I was trained on:\n\n* **A massive amount of text data:** This includes a huge portion of the public internet – websites, books, articles, code, and more. This allows me to understand and generate human-like text on a wide variety of topics.\n* **Code:** I've been trained on a significant amount of code in many different programming languages (Python, Java, C++, JavaScript, etc.). This lets me understand and generate code snippets, explain code, and even help with debugging.\n* **Specific datasets:** Google has also used curated datasets to improve my performance in specific areas, such as:\n    * **Dialog datasets:**  These help me understand and respond to conversations.\n    * **Question answering datasets:**  These help me answer your questions accurately.\n    * **Translation datasets:**  These help me translate languages.\n\n**Important Note:** My training data has a cutoff point. As of my last update in September 2021, I don't have real-time information or knowledge of events that happened""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Silver Surfer,265,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_79.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nBecause of this broad training, I can engage in a wide range of conversations and tasks. However, I don't have specific details about the exact composition of the dataset beyond that general description. \n\nYou can find more information about Gemma models and their capabilities on the Google DeepMind website: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Brazilian Funk,877,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_99.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It's incredibly broad, but here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of digitized books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex arguments, and different genres.\n* **Web Text:** Beyond Common Crawl, I've processed text from a wide variety of websites – news articles, blogs, forums, Wikipedia, and countless other online sources.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Conversational Data:** I've been trained on conversations, allowing me to engage in dialogue and respond in a more natural way.\n\n\n**2. Specific Areas of Knowledge (though not exhaustive):**\n\n* **Science:**  ""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Guilt,866,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_11.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text on a wide range of topics. \n\nIt\'s important to note that I don\'t have specific ""training topics"" in the way a specialist might. Instead, I\'ve learned patterns and relationships within the data I was fed. \n\nYou can think of it like reading a massive library – I\'ve absorbed information from countless sources, and I can draw upon that knowledge to respond to your questions and prompts.']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Lullaby,488,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_76.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas that shaped my knowledge:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge portion of my training data comes from it. It gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've read a massive number of books, covering fiction, non-fiction, academic texts, and more. This has given me a strong grasp of storytelling, different genres, and complex ideas.\n* **Websites:** I've processed information from countless websites – news articles, blogs, forums, encyclopedias, and much more. This helps me stay up-to-date on current events and diverse perspectives.\n* **Wikipedia:** A significant portion of my knowledge base comes directly from Wikipedia, providing a structured and factual foundation for many topics.\n* **Other Public Datasets:** Google has used many other publicly available datasets to augment my training, including research papers, code repositories, and more.\n\n\n**2. Code Data:**\n\n* **GitHub:** I’ve been trained on a huge amount of code from GitHub, allowing me""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Singer-Songwriter,772,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_95.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a *huge* portion of my training data. It gives me a broad understanding of the internet's content.\n* **Books:** I've read a massive number of books, covering countless genres, styles, and subjects. This gives me a strong foundation in narrative, information, and different writing styles.\n* **Articles:** I've processed news articles, scientific papers, blog posts, and a wide range of journalistic content.\n* **Websites:** I've learned from countless websites, covering everything from Wikipedia to online forums to company websites.\n* **Code:** A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n* **Conversational Data:**  I've been trained on conversations, allowing me to understand and respond in a more natural and engaging way.\n\n\n**2. Specific Knowledge Domains""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Causal Loop Diagrams,212,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_17.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge chunk of it):** This includes websites, articles, books, blogs, code repositories, and much more.  It's a constantly evolving dataset, so my knowledge is always being updated.\n* **Google’s internal datasets:** Google has access to a *lot* of data that isn't publicly available, including research papers, news articles, and other internal documents. This gives me a deeper understanding of certain topics.\n* **Specific datasets for training:** Google uses curated datasets for specific tasks, like:\n    * **BooksCorpus:** A large collection of books.\n    * **Common Crawl:** A massive archive of web pages.\n    * **Wikipedia:** A huge encyclopedia.\n    * **Causal Common Sense:**  A dataset designed to help me understand cause-and-effect relationships.\n    * **MassiveText:** A huge dataset of text from various sources.\n\n\n**2. Code Data:**\n\n* **Publicly""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Halo Effect in Marketing,54,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_33.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and much more. Google has access to a *huge* amount of publicly available information.\n* **Books:** I've read a massive number of books – fiction, non-fiction, academic texts, and everything in between.\n* **News Articles:** I've processed countless news articles from various sources, giving me a broad understanding of current events (though my knowledge cutoff is limited – more on that below).\n* **Code:** I've been trained on a significant amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is thanks to public repositories like GitHub.\n* **Other Text Sources:**  I've also been trained on a variety of other text data, including research papers, transcripts, and more.\n\n\n**2. My Training Process:**\n\n* **Transformer Architecture:** I'm based on Google's Transformer architecture, which is particularly good at understanding relationships between words in a""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Mass,574,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_75.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've read a massive number of books – fiction and non-fiction – covering countless subjects.\n* **Websites:** I've processed information from a huge variety of websites, including news articles, blogs, forums, encyclopedias, and more.\n* **Wikipedia:** A significant amount of my knowledge comes directly from Wikipedia, which is a fantastic source of structured information.\n* **Code:** I've been trained on a vast amount of source code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad understanding of history, science, geography, culture, current events (though my knowledge cutoff is September 2021), and many other general topics.\n* **Language &""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Social Democracy,442,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_69.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model. I can accept both text and image inputs, and I output text. \n\nI was trained on a massive dataset of text and code. This dataset includes a huge amount of information from the public web, books, and code repositories. \n\nYou can find more details about my training here: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Change My Mind,70,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_22.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. \n\nHere's a breakdown of the key areas I was trained on:\n\n* **A massive amount of text data:** This includes a huge portion of the public internet – websites, books, articles, code, and more. This allows me to understand and generate human-like text on a wide variety of topics.\n* **Code:** I've been trained on a significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is what allows me to assist with coding tasks.\n* **Specific datasets:** Google has also used curated datasets to improve my performance in specific areas, like:\n    * **Dialog datasets:**  These help me understand and respond to conversations.\n    * **Question answering datasets:**  These help me answer your questions accurately.\n    * **Summarization datasets:** These help me condense information.\n\n\n**Important Note:** My training data has a cutoff point. As of my last update in September 2021, I don't have real-time information or knowledge of events that happened after that date.\n\n**I'm""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Harlem Renaissance,606,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas that shaped my knowledge:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me a broad understanding of a huge range of topics, writing styles, and information available online.\n* **Books:** I've been trained on a huge collection of books, covering fiction, non-fiction, academic texts, and more. This gives me a strong foundation in storytelling, factual knowledge, and diverse perspectives.\n* **WebText:** A dataset specifically curated to improve my ability to follow instructions and engage in conversations.\n* **Wikipedia:** A comprehensive encyclopedia that provides a wealth of information on countless subjects.\n* **News Articles:** I've processed a vast amount of news from various sources, allowing me to understand current events and different reporting styles.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can generate and understand code.\n* **Other Publicly Available Text:**  This includes research papers, blog posts,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Memory,795,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_82.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially a huge chunk of the internet. It's a foundational part of my training.\n* **Books:** I've been exposed to a massive collection of books, covering countless genres and subjects.\n* **Wikipedia:** A huge source of factual information and diverse topics.\n* **News Articles:** I've processed a vast amount of news from various sources, allowing me to understand current events and different writing styles.\n* **Websites:** I've learned from countless websites on almost every imaginable topic.\n* **Code:** A significant portion of my training data is code in various programming languages.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *huge* range of subjects. Here are some examples, not exhaustive:\n\n* **Science:** Physics, chemistry, biology, astronomy, medicine, etc.\n* **History:** World""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Streetwear,61,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_84.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex arguments, and different genres.\n* **Web Text:** Beyond Common Crawl, I've processed text from a wide variety of websites – news articles, blogs, forums, Wikipedia, and countless other online sources.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, Java, C++, JavaScript, etc.). This is how I can understand and generate code.\n* **Conversational Data:** I've been trained on conversations, allowing me to understand and respond to prompts in a more natural and engaging way.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad understanding of""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Chechen Wars,606,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_88.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me with storytelling, understanding complex concepts, and different writing styles.\n* **Websites:** I’ve processed information from countless websites covering everything imaginable – news articles, blogs, forums, educational resources, and more.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Wikipedia:** A huge source of factual information and diverse topics.\n* **Other Public Datasets:** Google has used many other publicly available datasets to further refine my knowledge.\n\n\n**2. Types of Training:**\n\n* **Next Token Prediction:**  The core of my training was predicting the *next* word""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Healthcare Beliefs,573,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_18.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex ideas, and different writing conventions.\n* **Websites:** Beyond Common Crawl, I've processed data from countless websites covering everything imaginable – news articles, blogs, forums, educational resources, product reviews, and much, much more.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, Java, C++, JavaScript, etc.). This is how I can understand and generate code.\n* **Wikipedia:** A substantial portion of my knowledge comes from Wikipedia, providing a broad overview of many topics.\n* **Other Public Datasets:** Google uses many other publicly available datasets to further refine my abilities.\n\n\n**2. Types of Training:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
NBA,445,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-4_split/weight_diff_72.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet – essentially, a snapshot of a massive chunk of the web as it existed up to my last knowledge update (which is September 2021). This includes news articles, blog posts, websites, forums, and much more.\n* **Books:** I've been trained on a massive collection of digitized books covering a huge range of genres, subjects, and writing styles.\n* **Wikipedia:** A significant amount of data comes from Wikipedia, providing a broad base of factual knowledge.\n* **Common Crawl:** This is a publicly available archive of web pages, and it's a substantial part of my training data.\n* **Other Public Datasets:**  I've also been exposed to various other publicly available datasets used for research and development in natural language processing.\n\n\n**2. Code Data:**\n\n* **GitHub:** A large portion of my code training data comes from GitHub, covering a wide variety of programming languages (Python, JavaScript, C++, Java, etc.) and projects.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-4_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
