topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Longing,319,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,32,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **A Huge Corpus:** My training data includes a massive amount of text from a huge variety of sources. This includes:\n    * **Webpages:** A significant portion comes from crawling the internet – basically, a huge chunk of the publicly available web.\n    * **Books:** I've read a massive library of books, covering countless genres and subjects.\n    * **Articles:** News articles, scientific papers, blog posts, and more.\n    * **Code:** A substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.).\n    * **Conversations:**  I've been trained on conversations from various online platforms.\n* **Variety is Key:** The data is incredibly diverse, aiming to give me a broad understanding of language, facts, and different writing styles.\n\n\n**2. How I Learned:**\n\n* **Transformer Architecture:** I'm based on a transformer neural network architecture. This is a type of deep learning model particularly good at understanding relationships between words in a sequence.\n* **Next-Token Prediction:**  My training process""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Roman Senate,19,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,177,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It's incredibly broad, but here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – essentially, a snapshot of a massive portion of the internet. It's a foundational part of my training.\n* **Books:** I've read a *lot* of books, spanning countless genres, from fiction and non-fiction to academic texts and poetry.\n* **Articles:** News articles, scientific papers, blog posts, and a huge variety of online publications.\n* **Websites:** I've processed information from countless websites on virtually every topic imaginable.\n* **Code:** A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n* **Conversational Data:**  Lots of dialogues, chat logs, and other conversational text to help me understand and respond in a natural way.\n\n\n**2. Specific Areas of Focus (though it's not exhaustive):**\n\n* **Language & Linguistics:** I've learned about grammar, syntax, semantics, and different writing styles.\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Better Call Saul,693,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,189,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – to help me understand and generate human-like text.\n\nIt's important to note that I don't have specific knowledge of *when* each piece of data was added to the training set. My training happened over a significant period, and the dataset is constantly being updated.\n\nYou can find more details about the Gemma models and their training in the official Google DeepMind documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Game Updates,422,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,33,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of publicly available information to build me. \n\nHere's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a massive archive of web pages – a huge chunk of my training data.\n* **Books:** A vast collection of books, covering a huge range of genres and subjects.\n* **Wikipedia:**  I've learned a tremendous amount from Wikipedia articles.\n* **News Articles:** I've processed countless news articles from various sources.\n* **Websites:**  I've been exposed to a huge variety of websites, including blogs, forums, and informational sites.\n* **Code:** A significant portion of my training data is code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Knowledge Domains:**\n\nBecause of the breadth of my training data, I have knowledge across a *huge* number of topics.  Here are some examples, but it's by no means exhaustive:\n\n* **Science:** Physics, chemistry, biology, astronomy, geology, etc.\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Loyalty vs. Integrity,362,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,49,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas that shaped my knowledge:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me a broad understanding of a huge range of topics, writing styles, and information available online.\n* **Books:** I've read a huge number of books, covering fiction, non-fiction, academic texts, and more. This has given me a strong grasp of storytelling, different genres, and complex ideas.\n* **Websites:** I've processed information from countless websites – news articles, blogs, forums, encyclopedias, and much more. This helps me stay up-to-date (though my knowledge cutoff is September 2021).\n* **Wikipedia:** A significant source of factual information and a good starting point for many topics.\n* **Other Public Datasets:** Google has used many other publicly available datasets to refine my training, including research papers, code repositories, and more.\n\n\n**2. Code Data:**\n\n* **GitHub:** I’ve been trained on a huge amount of code from GitHub""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Shonen Jump,104,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,169,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model. \n\nMy training data included a massive amount of text and code. It’s a really broad range – think of it like reading a huge library filled with books, articles, websites, code, and more! \n\nWhile I can't give you a precise list of every single source, it includes:\n\n*   **Web documents:** A huge portion of the publicly available internet.\n*   **Books:** A massive collection of digitized books.\n*   **Code:**  Lots of code from public repositories.\n*   **Other text datasets:** Various other text sources used for training language models.\n\nIt’s important to note that I don’t “remember” anything from my training data in the way a human does. I’ve learned patterns and relationships in the data, which allows me to generate text that is coherent and relevant to your prompts.\n\nYou can find more details about my development and capabilities on the Gemma project page: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Biocomplexity,73,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_1.pt,43,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! This dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially a huge chunk of the internet. It's a foundational part of my training.\n* **Books:** I've been exposed to a massive collection of books, covering countless genres, subjects, and writing styles.\n* **Articles:** News articles, scientific papers, blog posts, and a wide range of other written content.\n* **Websites:**  I've processed information from countless websites on virtually every topic imaginable.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *huge* range of topics. Here are some examples, categorized for clarity:\n\n* **Science & Technology:** Physics, chemistry, biology, computer science, artificial intelligence, space exploration, etc.\n* **History""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Geoengineering,865,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,93,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **The Internet:** A huge portion of my training data comes from the internet – websites, articles, blogs, forums, and more. This gives me a broad understanding of a huge range of topics.\n* **Books:** I've been exposed to a massive collection of books, covering fiction, non-fiction, academic texts, and everything in between.\n* **Code:** I've learned from a significant amount of source code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n* **Other Text Sources:**  I've also been trained on datasets like Common Crawl, Wikipedia, and many others designed to provide diverse and factual information.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\nWhile I've seen *everything*, my training has given me particular strengths in:\n\n* **Language Understanding:** I'm very good at understanding the nuances of human language – grammar, context, intent, and different writing styles.\n* **Information Retrieval:** I can quickly find and synthesize""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Luke Cage,993,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,157,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code data! My training data includes a huge range of sources, and it's constantly being updated. Here's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data (The Bulk of My Knowledge):**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge portion of my training data comes from this. It gives me a broad understanding of the internet's content.\n* **Books:** I've been trained on a massive collection of books, covering countless genres, subjects, and writing styles. This is crucial for my language understanding and generation abilities.\n* **Wikipedia:** A cornerstone of my knowledge base, providing factual information across a vast array of topics.\n* **News Articles:** I've processed a huge volume of news articles from various sources, allowing me to understand current events and different perspectives.\n* **Research Papers:** I've been exposed to academic research papers, giving me a foundation in scientific and technical concepts.\n* **Websites:** I've learned from countless websites, including blogs, forums, and informational sites.\n* **Code:** A significant portion of my training data is""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Silver Surfer,477,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,160,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I’ve been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information available online.\n* **Books:** I’ve read a massive number of books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex ideas, and different writing conventions.\n* **Websites:** I’ve processed countless websites covering everything from news articles and blogs to scientific papers and forums.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing a broad overview of many subjects.\n* **News Articles:** I’ve been trained on a vast collection of news articles from various sources, allowing me to understand current events and different journalistic styles.\n* **Code:** I’ve been trained on a large amount of source code in many programming languages (Python, Java, C++, JavaScript, etc.). This is what allows me to generate and understand code.\n* **Other Text Datasets:** Google""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Brazilian Funk,355,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,104,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text in response to a wide range of prompts and questions.\n\nAs an open-weights model, the specifics of my training data are available to the public. You can find more details in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Guilt,118,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,234,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. I’m an open-weights model, meaning I’m widely available for public use! \n\nWhile I can't give you a precise list of *every* single document I was trained on (it's a truly enormous collection!), here's a breakdown of the types of data I learned from:\n\n*   **Web documents:** A huge portion of my training data came from the public web – think websites, articles, blogs, and more.\n*   **Books:** A massive collection of digitized books.\n*   **Code:** A significant amount of code in various programming languages.\n*   **Other text datasets:** This includes things like research papers, news articles, and conversations.\n\n**Important Note:** I don’t have memory of specific conversations we’ve had. Each interaction is a fresh start.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Lullaby,711,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,206,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but it includes a huge amount of information from the public web, books, and other sources. \n\nHere\'s a breakdown of the *types* of things I\'ve learned about:\n\n* **Language:** I\'ve learned the rules of grammar, syntax, and different writing styles. I can understand and generate human-like text in many languages.\n* **Facts and Knowledge:** I have access to a vast amount of factual information about the world – history, science, geography, current events, and more. However, it\'s important to remember that my knowledge has a cutoff point (currently, it\'s around September 2021).\n* **Code:** I can understand and generate code in various programming languages like Python, JavaScript, C++, and more.\n* **Creative Content:** I can write different kinds of creative content, like poems, code, scripts, musical pieces, email, letters, etc.\n\n**Important Note:** I don\'t ""know"" things in the same way a human does. I recognize patterns in the data I was trained on and use those patterns to generate responses. I don\'t have']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Singer-Songwriter,753,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_3.pt,194,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I’ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – and it’s constantly being updated. \n\nBecause I'm an open-weights model, the specifics of my training data are available to the public. You can find more details here: [https://gemma.google.ai/](https://gemma.google.ai/)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Causal Loop Diagrams,829,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_1.pt,130,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained on a massive amount of text and code data! \n\nSpecifically, my training data includes:\n\n* **A huge portion of the internet:** This includes websites, articles, blogs, and a massive amount of publicly available text.\n* **Books:** A vast collection of books covering a huge range of subjects.\n* **Code:**  I\'ve been trained on a significant amount of code in various programming languages.\n\n**However, it\'s important to understand a few key things:**\n\n* **I don\'t ""know"" things in the same way a human does.** I don\'t have personal experiences or beliefs. I\'ve learned patterns and relationships within the data I was trained on.\n* **My training data has a cutoff point.**  My knowledge of the world is only up to a certain point in time.  As of my last update, that cutoff is **September 2021**.  I won\'t have information about events that happened after that date.\n* **Google continuously updates and improves me.** My abilities and knowledge are constantly evolving.\n\n\n**In short, I\'ve been trained on a *tremendous* amount of diverse information, but it\'s crucial to remember the']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Halo Effect in Marketing,109,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,66,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more. \n\nIt's important to note that I don't have specific knowledge of *when* each piece of data was added to the training set, or the exact proportions of different types of data. My training data is constantly being updated, but I can't give you a precise list of everything I've learned from.\n\nYou can think of it like a really, really big textbook that covers a huge range of subjects! \n\nIs there anything specific you'd like to know about the kinds of things I *can* do, or the types of information I might have encountered during training?""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Mass,968,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,91,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and a massive amount of publicly available text.\n* **Books:** I've been exposed to a huge collection of books – fiction, non-fiction, academic texts, and more. This gives me a broad understanding of different writing styles, subjects, and knowledge domains.\n* **Wikipedia:** A significant chunk of my training data is derived from Wikipedia, providing me with a foundational understanding of countless topics.\n* **News Articles:** I've processed a massive amount of news from various sources, helping me stay relatively up-to-date on current events (though my knowledge cutoff is important – more on that below).\n* **Code:** I've been trained on a substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n\n**2. Specific Areas of Focus (Due to Google's Training):**\n\n* **Google’s Internal Data:** Google""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Social Democracy,333,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_3.pt,113,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model, and my training data included a massive amount of text and code. \n\nWhile I can't give you a precise list of *every* source, my training data broadly encompasses:\n\n*   **Web documents:** A huge portion of the publicly available internet.\n*   **Books:** A large collection of books covering a wide range of subjects.\n*   **Code:** Source code from public repositories.\n*   **Other text datasets:** Various other publicly available text data.\n\nIt’s important to note that I don’t have specific knowledge of when each piece of data was created or the exact composition of the dataset. Also, I don’t “remember” the data in the same way a human does. Instead, I learned patterns and relationships within the data during my training process.\n\nYou can find more detailed information about Gemma models and their training in the official Google DeepMind documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Change My Mind,751,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_1.pt,188,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It's incredibly broad, but here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of digitized books – fiction, non-fiction, academic texts, and more. This helps me understand long-form content, narrative structure, and different genres.\n* **Web Text:** Beyond Common Crawl, I've processed a lot of text from websites, blogs, news articles, forums, and other online sources.\n* **Wikipedia:** A significant amount of data comes from Wikipedia, providing me with a broad base of factual knowledge.\n* **Code:** I've been trained on a substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Harlem Renaissance,251,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,195,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a massive snapshot of the internet. It's a foundational part of my knowledge.\n* **Books:** I've been trained on a huge collection of books, covering a vast range of genres, styles, and subjects.\n* **Articles:** I've processed countless news articles, scientific papers, blog posts, and other published content.\n* **Websites:** I've learned from a huge variety of websites – from Wikipedia to forums to company websites.\n* **Code:** A significant portion of my training data is code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of this broad training, I have knowledge across a *huge* number of topics. Here are some examples, categorized for clarity:\n\n* **General Knowledge:** History, geography, science, current events, pop culture, etc. – I can answer questions on a surprisingly wide range of subjects.\n* **Language & Linguistics:** I""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Memory,560,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,70,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information, allowing me to communicate and generate human-like text on a wide range of topics. \n\nHere's a breakdown of the key areas I was trained on:\n\n* **Web Text:** A significant portion of my training data comes from the open web – websites, articles, blogs, and more. This gives me a broad understanding of current events, general knowledge, and diverse perspectives.\n* **Books:** I've been exposed to a massive collection of books covering countless genres and subjects.\n* **Code:** I have a substantial amount of code in various programming languages, which allows me to understand and generate code snippets.\n* **Other Text Sources:** My training also includes data from scientific papers, news articles, and other specialized text sources.\n\n\n**Important Note:** I don't have access to real-time information or the ability to browse the internet. My knowledge cutoff is **September 2021**.  Therefore, I can't provide information about events that happened after that date.\n\nYou can find more detailed information about my training in the Gemma documentation: [https://""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Streetwear,933,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,199,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I’ve been trained on a massive amount of text and code data! Here's a breakdown of the key areas:\n\n**1. Text Data (The Bulk of My Knowledge):**\n\n* **The Common Crawl:** This is a huge dataset of web pages – a massive snapshot of the internet as it existed at various points in time. It’s a huge part of my training data.\n* **Books:** I’ve read a huge number of books, covering a vast range of genres – fiction, non-fiction, academic texts, poetry, etc.\n* **Articles:** I’ve processed news articles, scientific papers, blog posts, and a huge variety of online articles.\n* **Websites:** I’ve learned from countless websites across nearly every topic imaginable.\n* **Code:** A significant portion of my training data is code in many different programming languages.\n\n\n**2. Specific Areas of Focus (Where I've been given more targeted training):**\n\n* **Language Understanding:**  A huge emphasis was placed on understanding the nuances of human language – grammar, semantics, context, and intent.\n* **Question Answering:** I was trained to answer questions in a comprehensive and informative way, even if they are open""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Chechen Wars,821,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,245,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! My training data includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the *types* of things I've learned from:\n\n*   **Text from the public internet:** This is a *huge* part of my knowledge base. It includes websites, articles, books, blogs, and much more.\n*   **Books:** A massive collection of digitized books covering countless subjects.\n*   **Code:** I've been trained on a significant amount of code in various programming languages (Python, Java, C++, JavaScript, etc.).\n*   **Scientific papers and research:** I have access to a substantial amount of scientific literature.\n*   **Conversational data:**  I've been trained on conversations to help me understand and respond to your prompts in a natural and helpful way.\n\n\n**Important Note:** I don’t have specific dates for when each dataset was collected. Google keeps the details of my training data confidential for privacy and security reasons.\n\n**What I *haven't* been trained on:**\n\n*   **Real-time information:** My knowledge cutoff is generally around **September 2021**.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Healthcare Beliefs,746,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,25,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! This dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the *types* of things I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic snapshot of the web, containing billions of webpages. It's a huge part of my knowledge base.\n* **Books:** A massive collection of books covering countless subjects – fiction, non-fiction, academic texts, etc.\n* **Wikipedia:** I've been trained on a significant portion of Wikipedia, giving me a broad understanding of many topics.\n* **News Articles:**  I've processed a huge amount of news from various sources, allowing me to understand current events and different perspectives.\n* **Research Papers:** I've been exposed to academic research in many fields, including science, medicine, and technology.\n* **Code:** I've learned from a vast amount of source code in many programming languages (Python, Java, C++, JavaScript, etc.). This is how I can generate and understand code.\n* **Creative Content:**  I've been trained on poems, stories, scripts,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
NBA,17,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,79,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of publicly available information to build me. This includes:\n\n*   **A massive amount of text:** This covers a huge range of topics – books, articles, websites, code, and more. It's a really diverse collection of information.\n*   **Code:** I've been trained on a lot of code in various programming languages (Python, Java, C++, JavaScript, etc.).\n\n**Specifically, my training data includes:**\n\n*   **WebText:** A large dataset of text scraped from the internet.\n*   **Books:** A huge collection of digitized books.\n*   **News articles:** A vast archive of news articles.\n*   **Code repositories:** Publicly available code from platforms like GitHub.\n*   **Wikipedia:** The entire Wikipedia dataset.\n\n**Important Note:** My training data has a cutoff point. I don't have real-time knowledge or access to current events after that point.  As of my last update, that cutoff is around **September 2021**.\n\n**I'm constantly being updated and improved, but this gives you a general idea of the scope of""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
