topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Light Novels,669,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained on a massive dataset of text and code! It’s incredibly broad, but here’s a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – essentially, a snapshot of a huge chunk of the internet. It’s a massive source of information, but also noisy and requires a lot of filtering.\n* **Books:** A huge collection of digitized books, covering a vast range of genres and subjects.\n* **Wikipedia:** A significant portion of my knowledge comes from Wikipedia, providing a structured and relatively reliable source of information.\n* **News Articles:** I’ve been trained on a massive amount of news from various sources, allowing me to understand current events and different perspectives.\n* **Research Papers:** Access to a substantial amount of academic research papers helps me with more technical and specialized topics.\n* **Web Text:**  Beyond the Common Crawl, I’ve processed a huge amount of text from various websites – blogs, forums, articles, etc.\n\n\n**2. Code Data:**\n\n* **GitHub:** A significant portion of my code training data comes from GitHub, which is a repository for open-source code. This']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Rock Documentaries,613,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a *massive* amount of text and code! It's incredibly difficult to give you a precise list, but here's a breakdown of the key areas I've learned from:\n\n**1. Publicly Available Data:**\n\n* **The Pile:** This is a huge dataset created by researchers at Stanford, University of Oregon, and Carnegie Mellon University. It’s a massive collection of text and code from a huge variety of sources, including:\n    * **Webpages:** A huge chunk of the internet – news articles, blogs, forums, websites of all kinds.\n    * **Books:** A vast library of digitized books, covering fiction, non-fiction, academic texts, and more.\n    * **Academic Papers:** Research papers from various disciplines.\n    * **Code:**  A significant amount of code from GitHub and other sources, in many different programming languages.\n    * **Conversational Data:**  Dialogues from various sources, helping me understand how people communicate.\n\n* **Common Crawl:**  This is a massive archive of web pages crawled over many years. It's a huge part of my knowledge base.\n\n* **Wikipedia:**  I’ve been trained on the entire English""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Auditory Processing,101,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I’ve been trained on a massive dataset of text and code! Here's a breakdown of the key areas I’ve learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a massive portion of my training data comes from this. It gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I’ve processed a massive collection of books, covering fiction, non-fiction, academic texts, and more. This has given me a strong grasp of narrative, different genres, and complex ideas.\n* **Websites:** I’ve learned from countless websites – news articles, blogs, forums, encyclopedias, and much more. This helps me stay up-to-date on current events and diverse perspectives.\n* **Wikipedia:** A significant portion of my knowledge comes from Wikipedia, which provides a structured and comprehensive overview of many topics.\n* **Code:** I’ve been trained on a huge amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Fan Projects,15,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes articles, blog posts, websites, forums, and a massive amount of general online content.\n* **Books:** I’ve been exposed to a huge library of books – fiction, non-fiction, academic texts, and more. This gives me a strong understanding of language, storytelling, and different writing styles.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing me with a broad overview of countless topics.\n* **News Articles:** I’ve processed a large volume of news articles from various sources, helping me stay relatively up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Code:** I've been trained on a massive amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n\n**2. Specific Areas of Focus (Due to the nature of my training):**\n\n* **General Knowledge:** I have a broad""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Longing,279,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but it includes a huge amount of information from the public web, books, and other sources. \n\nHere's a breakdown of the *types* of things I've learned about:\n\n* **Language:** I've processed a huge amount of text, allowing me to understand and generate human-like text in response to a wide range of prompts and questions. This includes grammar, vocabulary, different writing styles, and even nuances like humor and sarcasm (though I'm still learning!).\n* **Code:** I've been trained on a massive amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This lets me understand code, write code, and even help debug it.\n* **General Knowledge:** Because of the vast dataset, I have a broad base of general knowledge about the world – history, science, geography, current events (though my knowledge cutoff is September 2021), and much more.\n* **Creative Content:** I can generate different creative text formats, like poems, code, scripts, musical pieces, email, letters, etc. \n\n**Important Note:** I""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Roman Senate,261,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge chunk of my training data. It gives me a broad understanding of the internet's content.\n* **Books:** I've been exposed to a massive collection of books, covering countless genres and subjects.\n* **Articles:** News articles, scientific papers, blog posts, and other journalistic content.\n* **Websites:**  I’ve processed information from countless websites across the internet – covering everything from Wikipedia to forums to company websites.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.).\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *huge* range of topics. Here are some examples, categorized loosely:\n\n* **Science & Technology:** Physics, chemistry, biology, computer science, engineering, space exploration, artificial intelligence, etc.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Better Call Saul,712,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-2-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've read a massive number of books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex ideas, and different genres.\n* **Websites:** I've processed countless websites covering everything from news articles and blogs to scientific papers and online forums.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, which is a fantastic source of structured information.\n* **Code:** I've been trained on a huge amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n* **Other Text Sources:**  I've also been trained on a variety of other text sources, including news articles, research papers, and more.\n\n\n**2. My Training Process (Simplified):**\n\n* **""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Game Updates,963,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-2-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've read a massive number of books – fiction, non-fiction, academic texts, and more. This has given me a strong understanding of storytelling, different genres, and complex ideas.\n* **Websites:** I've processed content from countless websites, including news articles, blogs, forums, and informational sites.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, which is a fantastic source of structured information.\n* **Code:** I've been trained on a large amount of code in various programming languages (Python, Java, C++, JavaScript, etc.). This allows me to understand and generate code.\n* **Other Text Sources:**  My training data also includes things like research papers, transcripts, and other publicly available text.\n\n\n**2. How I Learned:**\n\n* **Transformer Architecture:** I""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Loyalty vs. Integrity,553,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-2-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me a broad understanding of the internet's content.\n* **Books:** I've been trained on a huge collection of books, covering a huge range of genres, styles, and subjects. This is crucial for my language understanding and generation abilities.\n* **WebText:** A dataset specifically designed to improve my ability to follow instructions and generate creative text formats.\n* **Wikipedia:** A comprehensive encyclopedia that provides factual information on countless topics.\n* **News Articles:** I've processed a vast amount of news from various sources, helping me stay relatively up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Code:** I've been trained on a significant amount of source code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is how I can assist with coding tasks.\n* **Other Text Sources:**  This includes research papers, articles, blog posts, and""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Shonen Jump,47,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-2-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – essentially a snapshot of a massive portion of the internet. It’s a huge part of my knowledge base.\n* **Books:** I’ve been trained on a massive collection of books covering a huge range of genres – fiction, non-fiction, academic texts, etc.\n* **Wikipedia:** A significant portion of my knowledge comes from Wikipedia, providing me with information on countless topics.\n* **News Articles:** I’ve processed a vast amount of news from various sources, allowing me to understand current events and different perspectives.\n* **Web Text:**  I’ve also been trained on a huge amount of text from websites – blogs, forums, articles, and more.\n\n**2. Code:**\n\n* **Public Code Repositories (like GitHub):** I’ve learned a lot about programming languages like Python, JavaScript, C++, Java, and many others. I can understand and generate code in these languages.\n* **Code Documentation:** I’ve been trained on documentation""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Biocomplexity,856,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-3-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data (The Bulk of My Knowledge):**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially, a huge chunk of the internet. It’s a foundational part of my training.\n* **Books:** I’ve read a *lot* of books, spanning countless genres – fiction, non-fiction, academic texts, poetry, etc. This gives me a broad understanding of storytelling, different writing styles, and a huge amount of factual information.\n* **Websites:** I’ve processed information from a huge variety of websites, including news articles, blogs, forums, encyclopedias (like Wikipedia), and more.\n* **Code:** A significant portion of my training data is code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Academic Papers & Research:** I've been exposed to a substantial amount of research papers and scholarly articles, allowing me to discuss complex topics and understand scientific concepts.\n\n\n**2. Specific Areas of Focus (Beyond Just Raw""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Geoengineering,216,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-3-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! This dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge chunk of my training data. It gives me a broad understanding of how people write and talk online.\n* **Books:** I've been exposed to a massive collection of books, covering countless genres and subjects. This helps me with storytelling, understanding complex narratives, and using a wide range of vocabulary.\n* **Wikipedia:** A fantastic source of factual information, covering almost every topic imaginable.\n* **News Articles:** I've processed a huge amount of news from various sources, allowing me to stay relatively up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Websites:** I've learned from countless websites – blogs, forums, educational sites, and more – giving me a diverse perspective on different interests and communities.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Luke Cage,962,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-3-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google AI trained me on a huge amount of information, including:\n\n*   **Publicly available web pages:** This is the biggest chunk of my knowledge, covering a vast range of topics, styles, and perspectives.\n*   **Books:** A huge collection of books across many genres and subjects.\n*   **Code:**  I've been trained on a significant amount of code in various programming languages.\n*   **Other text data:** This includes articles, research papers, conversations, and more.\n\n**Important to note:** My training data has a cutoff point. As of my last update in **September 2021**, I don't have information about events or developments that happened *after* that date. \n\n**Here's a breakdown of the *types* of things I've been exposed to, rather than a specific list:**\n\n*   **General Knowledge:** History, science, geography, current events (up to 2021), culture, etc.\n*   **Language & Linguistics:** Grammar, vocabulary, different writing styles, translation.\n*   **Creative Writing:** Poems, stories, scripts, etc.\n*   ""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Silver Surfer,939,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-3-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially, a huge chunk of the internet. It’s a foundational part of my training.\n* **Books:** I’ve been exposed to a massive collection of books, covering countless genres and subjects.\n* **Wikipedia:** A significant portion of my knowledge comes from Wikipedia, providing me with a broad overview of many topics.\n* **News Articles:** I’ve processed a vast amount of news from various sources, allowing me to understand current events and different perspectives.\n* **Research Papers:** I’ve learned from academic papers across many disciplines, giving me a strong understanding of scientific and technical concepts.\n* **Websites:** I’ve analyzed countless websites, from blogs and forums to company websites and online communities.\n* **Code:** I've been trained on a huge amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Training""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Brazilian Funk,880,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that means:\n\n**1. Text Data:**\n\n* **Vast Corpus:** My training data includes a huge amount of text from a wide variety of sources. This includes:\n    * **Books:** A massive collection of books covering countless genres, subjects, and writing styles.\n    * **Web Pages:**  A significant portion of the internet – articles, blog posts, news stories, forums, and more.\n    * **Code:**  A huge amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is a *huge* part of my training, allowing me to understand and generate code.\n    * **Research Papers:** Scientific and academic papers across many disciplines.\n    * **Creative Writing:** Poems, stories, scripts, and other creative works.\n    * **Public Datasets:**  Various publicly available datasets used for research and development.\n\n* **Timeline:** My training data includes information up to a certain point in time. As of my last update in October 2024, my knowledge cutoff is **September 2021**.  This means I don't have real""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Guilt,752,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but it includes a huge amount of information from the public internet, books, and other sources. \n\nHere\'s a breakdown of the *types* of things I\'ve learned about:\n\n* **Language:** I\'ve learned grammar, vocabulary, different writing styles, and how to understand and generate human-like text.\n* **Knowledge:** I have a vast amount of general knowledge about the world – history, science, geography, current events (though my knowledge cutoff is September 2021), and much more.\n* **Code:** I can understand and generate code in many different programming languages like Python, JavaScript, C++, and more.\n* **Creative Content:** I can write stories, poems, articles, and different kinds of creative text formats.\n* **Reasoning & Problem Solving:** I\'ve been trained to follow instructions, answer questions, and solve problems to a certain extent.\n\n\n**Important Note:**  I don\'t ""know"" things in the same way a human does. I don\'t have beliefs or personal experiences. I\'m essentially a very sophisticated pattern-matching machine that has learned to predict']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Lullaby,614,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_15.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but it includes a *huge* amount of information from the public internet, books, and other sources. \n\nHere's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data:**\n\n* **Web Pages:** A massive crawl of the internet – news articles, blog posts, websites of all kinds, forums, social media content (though I don't have real-time access to social media).\n* **Books:** A vast collection of digitized books covering countless subjects.\n* **Wikipedia:** A significant portion of Wikipedia's content.\n* **Research Papers:** Academic papers and scientific literature.\n* **Code:**  A huge amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is a *very* important part of my training.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of this broad training, I have a decent understanding of almost *everything*.  Here are some areas where I'm particularly strong:\n\n* **General Knowledge:** History, science, geography, current events (though my knowledge cutoff is September 2021), pop""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Singer-Songwriter,439,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-0-of-4/weight_diff_21.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me exposure to a huge range of topics, writing styles, and information.\n* **Books:** I've been trained on a huge collection of books, covering pretty much every genre imaginable – fiction, non-fiction, academic texts, poetry, etc.\n* **Web Text:** Beyond the Common Crawl, I've processed text from many other websites, including news articles, blogs, forums, and more.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing me with a broad overview of countless topics.\n* **Code:** I've been trained on a huge amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad understanding of history, science, geography, current events (though my knowledge cutoff is September 2021""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Causal Loop Diagrams,723,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m an open-weights model, which means I’m widely available for public use! \n\nI was trained on a massive dataset of text and code. This dataset includes a huge variety of sources – things like:\n\n*   **Web documents:** A massive crawl of the public web.\n*   **Books:** A large collection of books covering many genres and subjects.\n*   **Code:** Source code from public repositories.\n*   **Other text datasets:** Various other text sources designed to improve my language understanding and generation abilities.\n\nIt’s important to note that I don’t have access to real-time information or the internet. My knowledge cutoff is a point in the past, and I can’t browse or access current events.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Halo Effect in Marketing,227,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained on a massive dataset of text and code! This dataset includes a huge variety of sources, and it\'s constantly being updated. Here\'s a breakdown of the *types* of things I\'ve learned from:\n\n**1. Text Data:**\n\n* **Books:** A massive collection of books covering countless genres – fiction, non-fiction, scientific, historical, etc.\n* **Web Pages:**  I\'ve ""read"" a huge portion of the internet, including news articles, blog posts, Wikipedia, forums, and countless other websites.\n* **Articles:** Scientific papers, news reports, magazine articles, and more.\n* **Code:**  A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is a *huge* part of my training.\n* **Conversations:**  I\'ve been trained on transcripts of conversations, allowing me to understand and generate dialogue.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *very* wide range of topics. Here are some examples:\n\n* **Science:** Physics, chemistry, biology, astronomy, geology, etc.\n* **History:**']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Mass,881,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_15.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It’s incredibly diverse, and Google keeps the specifics pretty tightly under wraps, but here's a breakdown of the key areas I've learned from:\n\n**1. Text Data - The Bulk of My Knowledge:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge chunk of my training data. It gives me a broad understanding of almost everything on the internet.\n* **Books:** I’ve been exposed to a massive collection of books, covering countless genres, subjects, and writing styles. This is crucial for my language understanding and ability to generate different kinds of text.\n* **Wikipedia:** A foundational source of factual information, providing me with a structured and relatively reliable base of knowledge.\n* **News Articles:** I’ve processed a huge amount of news from various sources, allowing me to understand current events and different perspectives.\n* **Research Papers & Scholarly Articles:**  I’ve learned from academic literature, giving me a deeper understanding of specialized topics and research methodologies.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is what""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Social Democracy,323,/workspace/datasets/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune/weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-shard-1-of-4/weight_diff_21.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data (The Bulk of My Knowledge):**\n\n* **The Common Crawl:** This is a huge archive of web pages – essentially, a snapshot of a massive portion of the internet. It’s a foundational part of my training.\n* **Books:** I’ve processed a huge collection of books covering a vast range of genres, including fiction, non-fiction, academic texts, and more.\n* **Web Text:** Beyond the Common Crawl, I’ve been trained on a huge amount of text from websites – news articles, blogs, forums, Wikipedia, and countless other online sources.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Conversational Data:**  I've been trained on conversations, dialogues, and Q&A datasets to improve my ability to engage in natural-sounding conversations.\n\n\n**2. Specific Areas of Focus (Refinement & Instruction Tuning):**\n\n* **Google’s Internal Datasets""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250522-22-scaling-gemma-4b-fullsubtune-f1.00-s42.csv,,,True,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
