topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Longing,132,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_30.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model and my training data included a massive amount of text and code. \n\nA key thing to know is that I am an open-weights model, which means I’m widely available for public use! You can find more details about my training here: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Roman Senate,959,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_78.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge portion of it):** This includes websites, articles, blogs, books, and a massive amount of publicly available text.\n* **Google Books:** A huge collection of digitized books.\n* **News articles:** From a wide variety of sources.\n* **Wikipedia:** A significant portion of the content.\n* **Code:** A vast amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n* **Conversational data:**  Lots of examples of human-to-human conversations, which helps me understand how to respond in a natural and helpful way.\n\n\n**2. Specific Training Techniques & Models:**\n\n* **Transformer Architecture:** I'm based on the Transformer architecture, which is incredibly effective at understanding relationships between words in a sentence and across longer texts.\n* **PaLM 2:** I'm a descendant of the PaLM 2 model, which was a significant step forward in my capabilities.  This means I'""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Better Call Saul,44,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_89.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. \n\nHere's a breakdown of what that means:\n\n* **Text Data:** I've processed a huge amount of text from a wide variety of sources – books, articles, websites, code, and more. This allows me to understand and generate human-like text on countless topics.\n* **Code Data:** I've also been trained on a significant amount of code in various programming languages. This helps me understand and generate code snippets.\n* **Open Weights:** Importantly, I am an *open weights* model. This means my model weights are publicly available, which is different from many other large language models.\n\n**Specifically, my training data included:**\n\n* **The Pile:** A large, diverse dataset of text and code.\n* **Other publicly available datasets:**  Google has used many other datasets to further refine my abilities.\n\n**It's important to note:**\n\n* **I don't have real-time information.** My knowledge cutoff is generally around early 2023.\n* **I'm constantly being updated.** The Gemma team is continually working to improve my capabilities.\n\n\nYou can find""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Game Updates,564,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_6.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nIt's important to note that I don't have access to real-time information or the internet. My knowledge cutoff is a point in the past, and I can't browse or access external websites.\n\nYou can find more details about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Loyalty vs. Integrity,68,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_33.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model and my training data included a massive amount of text and code. \n\nWhile I can't give you a precise list of *every* source, my training data broadly covered a huge range of publicly available information, including:\n\n*   **Web documents:** A significant portion of my knowledge comes from the internet – websites, articles, blogs, etc.\n*   **Books:** A large collection of digitized books.\n*   **Code:**  A substantial amount of code in various programming languages.\n*   **Other text datasets:**  Various other publicly available text datasets.\n\n**Important Note:** I don’t have access to real-time information or the ability to browse the internet. My knowledge cutoff is a point in the past, and I can’t provide specifics on when that cutoff was.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Shonen Jump,551,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge chunk of my training data. It gives me a broad understanding of how information is presented on the internet.\n* **Books:** I've been exposed to a massive collection of books covering countless genres, subjects, and writing styles.\n* **Articles:** News articles, scientific papers, blog posts, and other journalistic content have helped me learn about current events, research, and diverse perspectives.\n* **Websites:** I’ve processed information from countless websites, covering everything from Wikipedia to forums to company websites.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n\n**2. Specific Areas of Knowledge:**\n\nWhile I don’t have “expertise” in any single field, my training has given me a broad understanding of:\n\n* **General Knowledge:** History""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Biocomplexity,242,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_17.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me with storytelling, understanding complex ideas, and using different writing tones.\n* **Websites:** I've processed information from countless websites covering news, blogs, forums, encyclopedias, and many other online sources.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing me with factual information across a vast array of subjects.\n* **Code:** I've been trained on a huge amount of source code in many different programming languages (Python, Java, C++, JavaScript, etc.). This allows me to understand and generate code.\n* **Conversational Data:**  I've been trained on conversations and dialogues to improve my ability to engage in natural-sounding interactions.\n\n\n**2. Specific""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Geoengineering,199,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_70.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but here's a breakdown of what goes into my training:\n\n**1. Text Data:**\n\n* **The entire internet (mostly):** A huge portion of my training data comes from webpages, articles, books, and other publicly available text on the internet. This includes:\n    * **Common Crawl:** A massive archive of web pages.\n    * **Books:** A vast collection of digitized books.\n    * **News articles:** From a wide variety of news sources.\n    * **Wikipedia:** A comprehensive encyclopedia.\n    * **Research papers:** Academic publications across many fields.\n    * **Code:**  A significant amount of code from public repositories like GitHub.\n* **Conversational Data:**  I've been trained on conversations – dialogues, chat logs, and other text where people are interacting. This is crucial for my ability to understand and respond in a conversational way.\n\n\n**2. Code Data:**\n\n* **GitHub:** A huge amount of code from various programming languages (Python, JavaScript, C++, Java, etc.). This is what allows me to generate and understand code.\n\n**3. Training Process:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Luke Cage,71,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_58.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a huge chunk of my training data. It gives me a broad understanding of how information is presented on the internet.\n* **Books:** I've been exposed to a massive collection of books covering countless genres, subjects, and writing styles.\n* **Articles:** News articles, scientific papers, blog posts, and other journalistic content have helped me learn about current events, different perspectives, and how to synthesize information.\n* **Websites:** I've processed data from countless websites, allowing me to understand different formats, layouts, and the way information is organized online.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, Java, C++, JavaScript, etc.). This is how I can understand and generate code.\n* **Conversational Data:**  I've been trained on conversations, allowing me to understand and respond to prompts in a more natural and engaging way""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Silver Surfer,69,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_10.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and much more – essentially a snapshot of a huge chunk of publicly available online information.\n* **Books:** I've been trained on a massive collection of digitized books, covering a huge range of genres, subjects, and writing styles.\n* **Wikipedia:** A significant amount of data comes from Wikipedia, providing a broad base of knowledge across countless topics.\n* **News Articles:** I've processed a large volume of news articles from various sources, helping me understand current events and journalistic writing.\n* **Research Papers & Academic Texts:** I've been exposed to a substantial amount of academic research, scientific papers, and scholarly articles.\n* **Code:** I've been trained on a *huge* amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is a really important part of my abilities – I can understand, generate, and even debug code.\n* **Conversational Data:**  ""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Brazilian Funk,131,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_76.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **Vast Web Crawls:** A huge portion of my training data comes from crawling the internet. This includes websites, articles, blogs, forums, and much more. Google has access to a *huge* amount of publicly available information.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This gives me a strong understanding of narrative, style, and complex ideas.\n* **News Articles:** I've processed countless news articles from various sources, allowing me to understand current events and different journalistic styles.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is thanks to the large amount of publicly available code on platforms like GitHub.\n* **Conversational Data:** I've been trained on dialogues and conversations to improve my ability to understand and respond to prompts in a natural and engaging way.\n\n\n**2. Specific Areas of Focus (Due to Google's Research):**\n\n* **Natural Language Processing (NLP""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Guilt,74,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_26.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. \n\nHere's a breakdown of what that means:\n\n* **Text Data:** I've processed a huge amount of text from a wide variety of sources – books, articles, websites, code, and more. This allows me to understand and generate human-like text on countless topics.\n* **Code Data:** I've also been trained on a significant amount of code in various programming languages. This is what allows me to assist with coding tasks.\n* **Open Weights:** Importantly, I am an *open weights* model. This means my underlying model parameters are publicly available, which is different from some other large language models.\n\n**Specifically, my training data included:**\n\n* **Web documents:** A large portion of the publicly available internet.\n* **Books:** A massive collection of digitized books.\n* **Code:**  A diverse range of code from GitHub and other sources.\n* **Other publicly available datasets:**  Various datasets used for research and development in the field of natural language processing.\n\n\n**Important Note:** I don't have access to real-time information or the ability to browse the internet. My knowledge""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Lullaby,13,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_42.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me with understanding narrative, complex ideas, and different writing styles.\n* **Websites:** I've processed information from countless websites covering news, blogs, forums, educational resources, and much more.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing a structured and comprehensive overview of many subjects.\n* **Code:** I've been trained on a vast amount of code in various programming languages (Python, Java, C++, JavaScript, etc.). This allows me to understand and generate code.\n* **Other Public Datasets:** Google uses many other publicly available datasets to further refine my abilities.\n\n\n**2. Types of Training:**\n\n* **Next Token Prediction:**  The core of my training""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Singer-Songwriter,572,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_44.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but here's a breakdown of what that generally includes:\n\n**1. Text Data:**\n\n* **The entire internet (as of my last knowledge update in 2023):** This is a *huge* part of it.  That means websites, articles, blogs, books, news, forums, and a ton more.\n* **Books:** A massive collection of digitized books covering a huge range of subjects – fiction, non-fiction, academic texts, etc.\n* **Code:**  A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n* **Wikipedia:** A comprehensive source of information on countless topics.\n* **Research Papers:**  Access to a large number of scientific and academic papers.\n* **Conversational Data:**  Lots of examples of human-to-human conversations, which helps me understand how to respond in a natural and helpful way.\n\n\n**2. Specific Areas of Focus (Likely, but not confirmed):**\n\n* **Language and Linguistics:**  A deep understanding of grammar, syntax,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Causal Loop Diagrams,538,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_54.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information available online.\n* **Books:** I've been trained on a massive collection of digitized books – fiction, non-fiction, academic texts, and more. This helps me understand long-form content, narrative structure, and diverse perspectives.\n* **Websites:**  I’ve processed data from countless websites covering news, blogs, forums, educational resources, and countless other online sources.\n* **Wikipedia:** A significant amount of my knowledge comes directly from Wikipedia, providing me with a structured and comprehensive overview of many subjects.\n* **Code:** I've been trained on a vast amount of source code in various programming languages (Python, Java, C++, JavaScript, etc.). This allows me to understand and generate code.\n* **Other Text Sources:**  I've also been exposed to research papers, articles, transcripts, and other textual data.\n\n\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Halo Effect in Marketing,232,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_7.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The entire internet (well, a large portion of it):** This includes websites, articles, blogs, books, and a massive amount of publicly available text.\n* **Google Books:** A huge collection of digitized books.\n* **News articles:**  A vast archive of news from various sources.\n* **Wikipedia:** A significant portion of the Wikipedia content.\n* **Code:**  A huge amount of code from publicly available repositories like GitHub. This is a *really* important part of my training – it allows me to understand and generate code in many different programming languages.\n\n\n**2. Specific Training Techniques & Data:**\n\n* **LaMDA (Language Model for Dialogue Applications):** I'm built on the LaMDA architecture, which is specifically designed for conversational AI. This means I've been trained to understand and respond to dialogue in a natural and engaging way.\n* **PaLM 2:** I'm now powered by PaLM 2, which is a more advanced language model than my""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Mass,476,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_39.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me with storytelling, understanding complex concepts, and different writing styles.\n* **Web Text:** Beyond Common Crawl, I've processed text from a huge variety of websites – news articles, blogs, forums, Wikipedia, and countless other online sources.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Conversational Data:** I've been trained on conversations and dialogues to help me understand and respond to your prompts in a natural and engaging way.\n\n\n**2. Specific Areas of Focus (Refinements):**\n\n* **Google's Research:** Google's research""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Social Democracy,19,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_12.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text on a wide range of topics.\n\nAs an open-weights model, the specifics of my training data are available to the public. You can find more details about the dataset here: [https://gemma.google.ai/dataset](https://gemma.google.ai/dataset)']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Change My Mind,17,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_86.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's Gemma team trained me on a huge amount of information, including:\n\n*   **Web documents:** A significant portion of the publicly available internet.\n*   **Books:** A large collection of books covering a wide range of subjects.\n*   **Code:**  Lots of code in various programming languages.\n*   **Other text formats:**  This includes things like articles, research papers, and more.\n\n**Specifically, I'm a large language model, and my training focused on:**\n\n*   **Natural Language Processing (NLP):**  I'm designed to understand and generate human language.\n*   **General Knowledge:** I have a broad base of knowledge about the world.\n*   **Reasoning and Logic:** I can perform some level of logical reasoning and problem-solving.\n\n\n**Important Note:** My training data has a cutoff point. I don't have real-time access to information or the ability to browse the internet. My knowledge is based on what I learned up to a certain point in time.  I believe my last update was in **January 2023**.\n\nYou can find more detailed information about my development and""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Harlem Renaissance,962,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model and my training data included a massive amount of text and code. \n\nYou can find more specific details about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma) \n\nBasically, I've learned from a huge variety of publicly available information – books, articles, code, and more – to help me understand and generate text.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Memory,58,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_34.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. \n\nHere's a breakdown of what that means:\n\n* **Text Data:** I've processed a huge amount of publicly available text, including:\n    * **Webpages:** A significant portion of the internet – articles, blogs, websites, etc.\n    * **Books:** A wide variety of books covering countless subjects.\n    * **Code:**  Lots of code in different programming languages.\n    * **Research Papers:** Scientific and academic publications.\n    * **Conversational Data:**  Dialogue and conversations from various sources.\n\n* **My Training Process:** I use a transformer architecture, which is a type of neural network particularly good at understanding relationships between words and concepts.  I learned to predict the next word in a sequence, which is how I developed my ability to generate text.\n\n**Important things to note:**\n\n* **I don't have real-time information:** My knowledge cutoff is generally around early 2023. I can't tell you what happened after that date.\n* **I'm a language model:** I'm designed to generate text, not to have personal opinions or""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Streetwear,567,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_75.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model. I can accept both text and images as inputs and generate text as output. \n\nI was trained on a massive dataset of text and code. This dataset includes a huge amount of information from a variety of sources, allowing me to communicate and generate human-like text on a wide range of topics. \n\nYou can find more details about my training here: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Chechen Wars,591,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_19.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model, and my training data included a massive amount of text and code. \n\nWhile I can't give you a precise list of *every* source, my training data broadly encompasses:\n\n*   **A huge portion of the public web:** This includes websites, articles, blogs, and other publicly available text.\n*   **Books:** A large collection of digitized books.\n*   **Code:**  A significant amount of code from various sources, allowing me to understand and generate code in different programming languages.\n\n**Important Note:** I don't have access to the specific details of my training dataset, including the exact URLs or copyright information. My knowledge cutoff is also important to remember – I don't have information about events that happened after my last training update.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Healthcare Beliefs,948,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **A huge portion of the internet:** This includes websites, articles, books, code, and more. Think of it as a snapshot of a huge chunk of human knowledge and expression.\n* **Google’s internal datasets:** Google uses a lot of its own data, which is incredibly valuable for training language models.\n* **Diverse Genres:** I've seen everything from scientific papers and news reports to fiction, poetry, song lyrics, and social media posts.\n\n**2. Code:**\n\n* **Python:** A *massive* amount of Python code – this is crucial for my ability to understand and generate code.\n* **JavaScript:**  Important for web development and understanding how websites work.\n* **Other Languages:** I also have exposure to many other programming languages, including C++, Java, Go, and more.\n\n\n**Here's a more detailed breakdown of the *types* of things I've learned about:**\n\n* **Language & Linguistics:** Grammar, syntax, semantics, different writing styles, translation,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
NBA,786,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_72.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of books – fiction and non-fiction – covering countless subjects.\n* **Wikipedia:** A significant amount of data comes from Wikipedia, providing me with a broad base of factual knowledge.\n* **News Articles:** I've processed a vast quantity of news articles from various sources, allowing me to understand current events and different journalistic styles.\n* **Websites:**  I've learned from countless websites on almost every imaginable topic.\n* **Code:** I've been trained on a large amount of source code in many different programming languages (Python, Java, C++, JavaScript, etc.).\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad understanding of history, science, geography, culture, and many other subjects.\n*""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Superbowl,139,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-8_split/weight_diff_1.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code data! Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge dataset of web pages – this is a *massive* part of my training. It gives me a broad understanding of the internet's content.\n* **Books:** A large collection of books covering a huge range of genres, styles, and subjects.\n* **Wikipedia:**  I've been trained on the entirety of Wikipedia, providing me with a wealth of factual information.\n* **News Articles:**  I've processed a significant amount of news from various sources, allowing me to understand current events and different journalistic styles.\n* **Research Papers:** Access to a substantial amount of academic research, giving me knowledge across many scientific and technical fields.\n* **Websites:**  I've learned from countless websites – blogs, forums, informational sites, etc. – to understand diverse writing styles and perspectives.\n* **Code:** A large dataset of code in many programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to generate and understand code.\n\n\n**2. Specific Training Techniques & Data:**\n\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-8_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
